🐼看电视呗,#genre#
北京少儿,http://iptv.8t.cx:8180/rtp/239.3.1.189:8000$顺义联通组播
北京淘BABY,http://iptv.8t.cx:8180/rtp/239.3.1.238:8001$顺义联通组播
北京淘剧场,http://iptv.8t.cx:8180/rtp/239.3.1.95:8001$顺义联通组播
北京淘娱乐,http://iptv.8t.cx:8180/rtp/239.3.1.100:8001$顺义联通组播
北京淘电影,http://iptv.8t.cx:8180/rtp/239.3.1.250:8001$顺义联通组播
北京淘精彩,http://iptv.8t.cx:8180/rtp/239.3.1.178:8001$顺义联通组播
朝阳融媒,http://iptv.8t.cx:8180/rtp/239.3.1.163:8001$顺义联通组播
密云电视,http://iptv.8t.cx:8180/rtp/239.3.1.154:8001$顺义联通组播
延庆电视,http://iptv.8t.cx:8180/rtp/239.3.1.187:8001$顺义联通组播
房山电视,http://iptv.8t.cx:8180/rtp/239.3.1.96:8001$顺义联通组播
解密,http://iptv.8t.cx:8180/rtp/239.3.1.75:4120$顺义联通组播

🐼天津ID11,#genre#

滨海新闻,http://traffic.jbh.tjbh.com/live/bhtv1/playlist.m3u8$官方源
滨海综艺,http://traffic.jbh.tjbh.com/live/bhtv2/playlist.m3u8$官方源
滨海影视,http://traffic.jbh.tjbh.com/live/bhtv3/playlist.m3u8$官方源

津南电视,http://play.jinnantv.top/live/JNTV1.m3u8$官方源

天津卫视,http://tvbox6.cn/tv/9dtjlt.php?id=1$天津联通
天津新闻,http://tvbox6.cn/tv/9dtjlt.php?id=2$天津联通
天津文艺,http://tvbox6.cn/tv/9dtjlt.php?id=3$天津联通
天津影视,http://tvbox6.cn/tv/9dtjlt.php?id=4$天津联通
天津都市,http://tvbox6.cn/tv/9dtjlt.php?id=5$天津联通
天津体育,http://tvbox6.cn/tv/9dtjlt.php?id=6$天津联通
天津教育,http://tvbox6.cn/tv/9dtjlt.php?id=7$天津联通
天津购物,http://tvbox6.cn/tv/9dtjlt.php?id=8$天津联通

🐼河北ID12,#genre#

河北卫视,http://tv.pull.hebtv.com/jishi/weishipindao.m3u8?t=2510710360&k=f1b16a3a3866dafecb94ec2bb4160e58$官方源
河北经济生活,http://tv.pull.hebtv.com/jishi/jingjishenghuo.m3u8?t=2510710360&k=878ace626abc063571a3ddff9ec396a3$官方源
河北农民,http://tv.pull.hebtv.com/jishi/nongminpindao.m3u8?t=2510710360&k=75118c17760542fe4385e93cc4f03d38$官方源
河北都市,http://tv.pull.hebtv.com/jishi/dushipindao.m3u8?t=2510710360&k=4380da13735a230c080ce8ff404033af$官方源
河北影视剧,http://tv.pull.hebtv.com/zhibo/yingshijupindao.m3u8?t=2510710360&k=2d3ada9117a7f1c3f7c11b67671bbe3c$官方源
河北少儿科教,http://tv.pull.hebtv.com/jishi/shaoerkejiao.m3u8?t=2510710360&k=4ff4446adf3cce3de40dd013255b38b2$官方源
河北公共,http://tv.pull.hebtv.com/jishi/gonggongpindao.m3u8?t=2510710360&k=6c7672b94bb3940303bd8f5b81d4bdb6$官方源
河北三佳购物,http://tv.pull.hebtv.com/zhibo/sanjiagouwu.m3u8?t=2510710360&k=13d8a0c69ef0817e26d7e9ce7304701e$官方源

石家庄新,http://pluslive1.sjzntv.cn/xmzh/HD/live.m3u8$官方源
石家庄娱,http://pluslive1.sjzntv.cn/yule/HD2/live.m3u8$官方源
石家庄生,http://pluslive1.sjzntv.cn/shenghuo/HD3/live.m3u8$官方源
石家庄都,http://pluslive1.sjzntv.cn/dushi/HD4/live.m3u8$官方源
鹿泉综合,https://jwliveqxzb.hebyun.com.cn/luquanyi/luquanyi.m3u8$官方源
鹿泉二套,https://jwliveqxzb.hebyun.com.cn/luquaner/luquaner.m3u8$官方源
深泽电视,https://jwcdnqx.hebyun.com.cn/live/shenzedianshi/1500k/tzwj_video.m3u8$官方源
赞皇电视,http://p2bj.vzan.com/slowlive/435455898015647946/live.m3u8
赵县电视,http://hbzx.chinashadt.com:2036/zhibo/stream:zx1.stream_360p/playlist.m3u8$官方源
邯郸新闻,http://live.hd.hdbs.cn/video/s10001-2021hdxwzh/index.m3u8$官方源
邯郸科技,http://live.hd.hdbs.cn/video/s10001-2021hdkjjy/index.m3u8$官方源
邯郸公共,http://live.hd.hdbs.cn/video/s10001-2021hdgg/index.m3u8$官方源
成安综艺,https://jwcdnqx.hebyun.com.cn/live/JYCA1/1500k/tzwj_video.m3u8$官方源
邱县一套,http://live.hd.hdbs.cn/video/s10013-qxds1/index.m3u8$官方源
邱县二套,http://live.hd.hdbs.cn/video/s10013-qxds2/index.m3u8$官方源
涉县新闻,https://jwcdnqx.hebyun.com.cn/live/SXTV1/1500k/tzwj_video.m3u8$官方源
滦南综合,ttp://tvnew.lnshw.com.cn:58123/live/mhllle.m3u8$官方源
承德平泉,https://jwliveqxzb.hebyun.com.cn/pqys/pqys.m3u8$官方源
保定定州,https://jwliveqxzb.hebyun.com.cn/yspd/yspd.m3u8$官方源
河北黄骅一套,http://tvbox6.cn/tv/quklive.php?id=2
河北河间一套,http://tvbox6.cn/tv/quklive.php?id=3
河北隆化综合,http://tvbox6.cn/tv/quklive.php?id=4

河北三佳购物,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel12001/2300.m3u8
河北杂技,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13002/2300.m3u8
河北经济生活,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13003/2300.m3u8
河北农民,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13004/2300.m3u8
河北都市,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13005/2300.m3u8
河北影视剧,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13006/2300.m3u8
河北少儿科教,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13007/2300.m3u8
河北公共,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13008/2300.m3u8
河北收视指南,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13010/2300.m3u8
邯郸新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13009/2300.m3u8
石家庄新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13014/2300.m3u8
石家庄都市,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13013/2300.m3u8
石家庄生活,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13012/2300.m3u8
石家庄娱乐,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13011/2300.m3u8
唐山新闻综合,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13110/2300.m3u8
唐山生活服务,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13111/2300.m3u8
唐山影视,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13112/2300.m3u8
唐山公共,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel13113/2300.m3u8

河北卫视,http://111.11.98.205:9900/hls/18/index.m3u8$河北移动
河北经济,http://111.11.98.205:9900/hls/19/index.m3u8$河北移动
河北都市,http://111.11.98.205:9900/hls/20/index.m3u8$河北移动
河北影视,http://111.11.98.205:9900/hls/21/index.m3u8$河北移动
河北少儿科教,http://111.11.98.205:9900/hls/22/index.m3u8$河北移动
河北公共,http://111.11.98.205:9900/hls/23/index.m3u8$河北移动
河北农民,http://111.11.98.205:9900/hls/24/index.m3u8$河北移动
三佳购物,http://111.11.98.205:9900/hls/25/index.m3u8$河北移动
晴彩河北,http://111.11.98.205:9900/hls/26/index.m3u8$河北移动
邢台综合,http://111.11.98.205:9900/hls/27/index.m3u8$河北移动
邢台生活,http://111.11.98.205:9900/hls/28/index.m3u8$河北移动
邢台公共,http://111.11.98.205:9900/hls/29/index.m3u8$河北移动

河北卫视,http://27.184.17.222:4022/udp/239.254.200.174:6000$河北电信组播
河北经济生活,http://27.184.17.222:4022/udp/239.254.200.18:6000$河北电信组播
河北都市,http://27.184.17.222:4022/udp/239.254.200.19:6000$河北电信组播
河北影视剧,http://27.184.17.222:4022/udp/239.254.200.20:6000$河北电信组播
河北少儿科教,http://27.184.17.222:4022/udp/239.254.200.21:6000$河北电信组播
河北公共,http://27.184.17.222:4022/udp/239.254.200.22:6000$河北电信组播
河北农民,http://27.184.17.222:4022/udp/239.254.200.23:6000$河北电信组播
睛彩河北,http://27.184.17.222:4022/udp/239.254.200.27:6000$河北电信组播
河北杂技,http://27.184.17.222:4022/udp/239.254.201.139:7203$河北电信组播

河北卫视,http://tvbox6.cn/tv/dxhbxt.php?id=17$河北邢台电信
河北经济,http://tvbox6.cn/tv/dxhbxt.php?id=18$河北邢台电信
河北都市,http://tvbox6.cn/tv/dxhbxt.php?id=19$河北邢台电信
河北影视,http://tvbox6.cn/tv/dxhbxt.php?id=20$河北邢台电信
少儿科教,http://tvbox6.cn/tv/dxhbxt.php?id=21$河北邢台电信
河北公共,http://tvbox6.cn/tv/dxhbxt.php?id=22$河北邢台电信
河北农民,http://tvbox6.cn/tv/dxhbxt.php?id=23$河北邢台电信
邢台综合,http://tvbox6.cn/tv/dxhbxt.php?id=75$河北邢台电信
邢台公共,http://tvbox6.cn/tv/dxhbxt.php?id=76$河北邢台电信
睛彩河北,http://tvbox6.cn/tv/dxhbxt.php?id=78$河北邢台电信

大名电视台,http://110.231.38.106:12388/rtp/239.253.93.186:6354
大名电视台,http://123.181.146.244:7000/rtp/239.254.201.149:6212

🐼山西ID13,#genre#

山西卫视,http://liveflash.sxrtv.com/live/sxwshd.m3u8?sub_m3u8=true&edge_slice=true$官方
黄河电视台,http://liveflash.sxrtv.com/live/huanghe.m3u8?sub_m3u8=true&edge_slice=true$官方
山西经济科技,http://liveflash.sxrtv.com/live/sxfinance.m3u8?sub_m3u8=true&edge_slice=true$官方
山西影视,http://liveflash.sxrtv.com/live/sxfilm.m3u8?sub_m3u8=true&edge_slice=true$官方
山西社会与法治,http://liveflash.sxrtv.com/live/sxedu.m3u8?sub_m3u8=true&edge_slice=true$官方
山西文体生活,http://liveflash.sxrtv.com/live/sxpublic.m3u8?sub_m3u8=true&edge_slice=true$官方

优购物,https://tvliveapp.ugoshop.com/ugotvlive/ugotv01.m3u8?auth_key=2274934552-0-0-dc8c9301c2face6c71c0851709bfac61$官方
优购物,http://116.162.6.191/1301-txt.otvstream.otvcloud.com/otv/skcc/live/channel43/2300.m3u8

太原新闻综合,http://live.cooltv.top/tv/tide.php?id=tyxwzh
太原经济生活,http://live.cooltv.top/tv/tide.php?id=tyjjsh
太原社教法制,http://live.cooltv.top/tv/tide.php?id=tysjfz
太原影视,http://live.cooltv.top/tv/tide.php?id=tyys
太原文体,http://live.cooltv.top/tv/tide.php?id=tywt
太原教育台,http://live.cooltv.top/tv/tide.php?id=tyjypd

高平综合,http://live.gprmt.cn/gpnews/hd/live.m3u8$官方
吉县新闻综合,http://jxlive.jxrmtzx.com:8091/live/xwzh.m3u8$官方
晋中公共频道,http://jzlive.jztvnews.com:90/live/jzgg.m3u8$官方
晋中新闻频道,http://jzlive.jztvnews.com:90/live/jzzh.m3u8$官方
黎城综合频道,http://111.53.96.67:8081/live/1/index.m3u8$官方
灵石新闻综合,https://live-stream.lsxrmtzx.com/live/video.m3u8$官方
潞城新闻综合,http://59.48.42.6:62204/lucheng.m3u8$官方
运城新闻综合,http://live.0359tv.com/lsdream/ss4Lj11/1000/live.m3u8$官方
运城公共频道,http://live.0359tv.com/lsdream/t667aTY/1000/live.m3u8$官方
盐湖频道,http://live.0359tv.com/lsdream/p5eq48m/1000/live.m3u8$官方

长子综合频道,http://zzlive.zzc-media.com:8092/live/xwzh.m3u8$官方

怀柔电视,http://1yp7hc5p.live.sxmty.com/live/hls/bff8529922344209985b6e49baa9555a/efa2543628fc4a7ea93d3d6c975f77dc.m3u8$山西云
宁武综合,https://fvsln5ps.live.sxmty.com/live/hls/7922d2cdc4734bb3921826418cfa992d/cd7756e2135a48758e73017d502d8ec1-1.m3u8$山西云
五台综合,https://568slnjf.live.sxmty.com/live/hls/90c8b2efeb164cc0a6c2409eed668d6b/f77cbb89ec57435b9ba4c47589c16e4f-1.m3u8$山西云
武乡融媒体,http://uzoiczhh.live.sxmty.com/live/hls/0d41f1480c4042d49927858f01fde707/53130407737b417b9a6259b57246bae3.m3u8$山西云
🐼内蒙ID14,#genre#

内蒙古卫视,https://livestream-bt.nmtv.cn/nmtv/2314general.m3u8?txSecret=dc348a27bd36fe1bd63562af5e7269ea&txTime=771EF880$官方
内蒙古蒙古语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880$官方
新闻综合,https://livestream-bt.nmtv.cn/nmtv/2316general.m3u8?txSecret=173f71025a2de64458989cfb281a0a37&txTime=771E8800$官方
经济生活,https://livestream-bt.nmtv.cn/nmtv/2317general.m3u8?txSecret=8e4b7cf6a2c8a75f74aef1a8a07cef43&txTime=771E8800$官方
少儿频道,https://livestream-bt.nmtv.cn/nmtv/2318general.m3u8?txSecret=ff5a1fd70ea228ee35b0d29895f37c56&txTime=771E8800$官方
文体娱乐,https://livestream-bt.nmtv.cn/nmtv/2319general.m3u8?txSecret=82ed51a2a4cbf85b62fec8ef2bfe4529&txTime=771E8800$官方
农牧频道,https://livestream-bt.nmtv.cn/nmtv/2320general.m3u8?txSecret=b5e44fcd9473993661f17746112ad1b7&txTime=771E8800$官方
内蒙古蒙古语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800$官方

内蒙古蒙语卫视,https://livestream-bt.nmtv.cn/nmtv/2315general.m3u8?txSecret=e2b255285dd119a92c8aa5cdf00f8b84&txTime=771EF880
内蒙古蒙语文化,https://livestream-bt.nmtv.cn/nmtv/2321general.m3u8?txSecret=2250268a1d326dbbc4cbf0ba32649ca5&txTime=771E8800
呼和浩特,https://livestream-bt.nmtv.cn/nmtv/2331general.flv?txSecret=70072e9dff1f4042fcefde5b001af668&txTime=771E8800
包头,https://livestream-bt.nmtv.cn/nmtv/2358general.flv?txSecret=d5a1fe0898512f4a1d513bc0f9c5b751&txTime=771E8800
乌海,https://livestream-bt.nmtv.cn/nmtv/2355general.flv?txSecret=4b1c770f6c2a717ee67ab3865240dc16&txTime=771E8800
赤峰,https://livestream-bt.nmtv.cn/nmtv/2351general.flv?txSecret=08be8d464e60db2c3aa1e8e7d742f71d&txTime=771E8800
呼伦贝尔,https://livestream-bt.nmtv.cn/nmtv/2356general.flv?txSecret=f9a77d4f3d9543d325fd621d0c096d5b&txTime=771E8800
兴安盟,https://livestream-bt.nmtv.cn/nmtv/2357general.flv?txSecret=863352ad641057c3bad76a48aefde5e1&txTime=771E8800
通辽,https://livestream-bt.nmtv.cn/nmtv/2353general.flv?txSecret=5ed171e7a45b406e31075023030f18cb&txTime=771E8800
锡林郭勒,https://livestream-bt.nmtv.cn/nmtv/2346general.flv?txSecret=83637acace4ab7d20da4844d2954c71a&txTime=771E8800
乌兰察布,https://livestream-bt.nmtv.cn/nmtv/2354general.flv?txSecret=8bca81250fd7df3b633efcbb6150b0c6&txTime=771E8800
鄂尔多斯,https://livestream-bt.nmtv.cn/nmtv/2349general.flv?txSecret=b7f46f8c1bcd9e2db3aa285e7afd6255&txTime=771E8800
巴彦淖尔,https://livestream-bt.nmtv.cn/nmtv/2348general.flv?txSecret=7b16e82a11c42b867ae27383922ef7f9&txTime=771E8800
阿拉善,https://livestream-bt.nmtv.cn/nmtv/2347general.flv?txSecret=1152410b316282d3e0c066f360e14a38&txTime=771E8800

兵团十四师昆玉综合,http://test5.btzx.com.cn/live/14TV.stream/playlist.m3u8$官方

赤峰新闻综合频道,http://tvbox6.cn/tv/cfrtv.php?id=1$官方
赤峰影视娱乐频道,http://tvbox6.cn/tv/cfrtv.php?id=2$官方
赤峰经济服务频道,http://tvbox6.cn/tv/cfrtv.php?id=3$官方

鄂尔多斯新闻综合,http://live.erdszs.org.cn/lsdream/h2mxgj4/1000/live.m3u8$官方
鄂尔多斯经济服务,http://live.erdszs.org.cn/lsdream/ogvfqcp/1000/live.m3u8$官方
鄂尔多斯蒙语综合,http://live.erdszs.org.cn/lsdream/3lZr8dK/1000/live.m3u8$官方
奎屯汉语综合,http://218.84.12.186:8001/hls/main/playlist.m3u8$官方
奎屯哈萨克语,http://218.84.12.186:8002/hls/main/playlist.m3u8$官方
玛纳斯综合,http://218.84.127.245:1026/hls/main1/playlist.m3u8$官方
兵团八师石河子教育,http://124.88.144.73:1935/live/jiaoyu/playlist.m3u8$官方
🐼辽宁ID15,#genre#
//辽宁电视台
辽宁卫视,http://[2409:8087:5e00:24::1e]:6060/000000001000/1000000001000001945/1.m3u8$海南移动IPV6
辽宁卫视,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226546/index.m3u8$黑龙江移动

辽宁高清,http://8.138.7.223/tv/zb/lncucc.php?id=16$葫芦岛联通
辽宁经济,http://8.138.7.223/tv/zb/lncucc.php?id=59$葫芦岛联通
辽宁公共,http://8.138.7.223/tv/zb/lncucc.php?id=60$葫芦岛联通
辽宁都市,http://8.138.7.223/tv/zb/lncucc.php?id=61$葫芦岛联通
辽宁影视剧,http://8.138.7.223/tv/zb/lncucc.php?id=62$葫芦岛联通
辽宁教育青少,http://8.138.7.223/tv/zb/lncucc.php?id=63$葫芦岛联通
辽宁生活,http://8.138.7.223/tv/zb/lncucc.php?id=64$葫芦岛联通
辽宁体育,http://8.138.7.223/tv/zb/lncucc.php?id=65$葫芦岛联通
辽宁北方,http://8.138.7.223/tv/zb/lncucc.php?id=66$葫芦岛联通
辽宁宜佳购物,http://8.138.7.223/tv/zb/lncucc.php?id=67$葫芦岛联通

辽宁卫视,http://b.tvbox6.icu/tv/bfgd.php?id=058$北方广电
辽宁都市,http://b.tvbox6.icu/tv/bfgd.php?id=610$北方广电
辽宁北方,http://b.tvbox6.icu/tv/bfgd.php?id=071$北方广电
辽宁生活,http://b.tvbox6.icu/tv/bfgd.php?id=073$北方广电
辽宁体育,http://b.tvbox6.icu/tv/bfgd.php?id=611$北方广电
辽宁影视剧,http://b.tvbox6.icu/tv/bfgd.php?id=070$北方广电
辽宁教育青少,http://b.tvbox6.icu/tv/bfgd.php?id=075$北方广电
辽宁经济,http://b.tvbox6.icu/tv/bfgd.php?id=076$北方广电
辽宁公共,http://b.tvbox6.icu/tv/bfgd.php?id=077$北方广电
辽宁公共,http://b.tvbox6.icu/tv/bfgd.php?id=481$北方广电
辽宁经济,http://b.tvbox6.icu/tv/bfgd.php?id=480$北方广电
北方导视,http://b.tvbox6.icu/tv/bfgd.php?id=187$北方广电
辽宁新动漫,http://b.tvbox6.icu/tv/bfgd.php?id=140$北方广电

沈阳新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=059$北方广电
抚顺综合,http://b.tvbox6.icu/tv/bfgd.php?id=275$北方广电
鞍山新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=274$北方广电
大连新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=273$北方广电
丹东新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=276$北方广电
锦州新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=277$北方广电
阜新综合,http://b.tvbox6.icu/tv/bfgd.php?id=279$北方广电
辽阳新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=280$北方广电
营口新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=278$北方广电
盘锦新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=283$北方广电
铁岭新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=281$北方广电
朝阳新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=282$北方广电
本溪综合,http://b.tvbox6.icu/tv/bfgd.php?id=312$北方广电
连山区综合,http://b.tvbox6.icu/tv/bfgd.php?id=491$北方广电
龙港区综合,http://b.tvbox6.icu/tv/bfgd.php?id=490$北方广电
葫芦岛新闻综合,http://b.tvbox6.icu/tv/bfgd.php?id=284$北方广电

辽宁卫视,http://dassby.qqff.top:99/live/辽宁卫视高清/index.m3u8$鞍山联通
辽宁生活,http://dassby.qqff.top:99/live/辽宁生活/index.m3u8$鞍山联通
辽宁北方,http://dassby.qqff.top:99/live/辽宁北方/index.m3u8$鞍山联通
辽宁公共,http://dassby.qqff.top:99/live/辽宁公共/index.m3u8$鞍山联通
辽宁都市,http://dassby.qqff.top:99/live/辽宁都市/index.m3u8$鞍山联通
辽宁经济,http://dassby.qqff.top:99/live/辽宁经济/index.m3u8$鞍山联通
辽宁体育,http://dassby.qqff.top:99/live/辽宁体育/index.m3u8$鞍山联通
辽宁影视剧,http://dassby.qqff.top:99/live/辽宁影视剧/index.m3u8$鞍山联通
辽宁教育青少,http://dassby.qqff.top:99/live/辽宁教育青少/index.m3u8$鞍山联通

辽宁卫视,http://120.76.248.139/live/bfgd/4200000141.m3u8$北方广电代理
辽宁卫视,http://120.76.248.139/live/bfgd/4200000185.m3u8
辽宁卫视HD,http://120.76.248.139/live/bfgd/4200000058.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000076.m3u8
辽宁经济,http://120.76.248.139/live/bfgd/4200000480.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000610.m3u8
辽宁都市,http://120.76.248.139/live/bfgd/4200000068.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000481.m3u8
辽宁公共,http://120.76.248.139/live/bfgd/4200000077.m3u8
辽宁北方,http://120.76.248.139/live/bfgd/4200000071.m3u8
北方导视,http://120.76.248.139/live/bfgd/4200000187.m3u8
辽宁教育青少,http://120.76.248.139/live/bfgd/4200000075.m3u8
辽宁生活,http://120.76.248.139/live/bfgd/4200000073.m3u8
辽宁体育,http://120.76.248.139/live/bfgd/4200000611.m3u8
辽宁影视剧,http://120.76.248.139/live/bfgd/4200000070.m3u8

家庭理财,http://120.76.248.139/live/bfgd/4200000139.m3u8
鞍山新闻综合,http://120.76.248.139/live/bfgd/4200000274.m3u8
本溪新闻频道,http://120.76.248.139/live/bfgd/4200000312.m3u8
朝阳新闻综合,http://120.76.248.139/live/bfgd/4200000282.m3u8
丹东新闻综合,http://120.76.248.139/live/bfgd/4200000276.m3u8
大连新闻综合,http://120.76.248.139/live/bfgd/4200000273.m3u8
抚顺新闻综合,http://120.76.248.139/live/bfgd/4200000275.m3u8
阜新新闻综合,http://120.76.248.139/live/bfgd/4200000279.m3u8
葫芦岛新闻综合,http://120.76.248.139/live/bfgd/4200000284.m3u8
龙港综合,http://120.76.248.139/live/bfgd/4200000490.m3u8
连山综合,http://120.76.248.139/live/bfgd/4200000491.m3u8
锦州新闻综合,http://120.76.248.139/live/bfgd/4200000277.m3u8
辽阳新闻综合,http://120.76.248.139/live/bfgd/4200000280.m3u8
盘锦新闻综合,http://120.76.248.139/live/bfgd/4200000283.m3u8
沈阳新闻,http://120.76.248.139/live/bfgd/4200000059.m3u8
铁岭综合频道,http://120.76.248.139/live/bfgd/4200000281.m3u8
营口新闻频道,http://120.76.248.139/live/bfgd/4200000278.m3u8

大连文体频道,rtmp://secret.dltv.cn/dreamStreamCore/hxT7Fc3/lv500$官方源

辽宁都市,http://gang.pecmd.cn:6000/rtp/232.0.0.154:1234$辽宁鞍山联通
辽宁公共,http://gang.pecmd.cn:6000/rtp/232.0.0.168:1234$辽宁鞍山联通
辽宁经济,http://gang.pecmd.cn:6000/rtp/232.0.0.156:1234$辽宁鞍山联通
辽宁生活,http:/gang.pecmd.cn:6000rtp/232.0.0.150:1234$辽宁鞍山联通
辽宁影视,http://gang.pecmd.cn:6000/rtp/232.0.0.25:1234$辽宁鞍山联通
辽宁北方,http://gang.pecmd.cn:6000/rtp/232.0.0.151:1234$辽宁鞍山联通
辽宁教育,http://gang.pecmd.cn:6000/rtp/232.0.0.241:1234$辽宁鞍山联通
辽宁体育,http://gang.pecmd.cn:6000/rtp/232.0.0.164:1234$辽宁鞍山联通
辽宁移动,http://gang.pecmd.cn:6000/rtp/232.0.0.165:1234$辽宁鞍山联通
辽河新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.214:1234$辽宁鞍山联通
辽河文化,http://gang.pecmd.cn:6000/rtp/232.0.0.215:1234$辽宁鞍山联通
沈阳新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.206:1234$辽宁鞍山联通
营口新闻,http://gang.pecmd.cn:6000/rtp/232.0.0.214:1234$辽宁鞍山联通
//此源结束

辽宁都市,http://119.118.79.112:4022/rtp/232.0.0.154:1234$沈阳联通组播
辽宁公共,http://119.118.79.112:4022/rtp/232.0.0.168:1234$沈阳联通组播
辽宁经济,http://119.118.79.112:4022/rtp/232.0.0.156:1234$沈阳联通组播
辽宁生活,http:/119.118.79.112:4022/rtp/232.0.0.150:1234$沈阳联通组播
辽宁影视,http://119.118.79.112:4022/rtp/232.0.0.25:1234$沈阳联通组播
辽宁北方,http://119.118.79.112:4022/rtp/232.0.0.151:1234$沈阳联通组播
辽宁教育,http://119.118.79.112:4022/rtp/232.0.0.241:1234$沈阳联通组播
辽宁体育,http://119.118.79.112:4022/rtp/232.0.0.164:1234$沈阳联通组播
辽宁移动,http://119.118.79.112:4022/rtp/232.0.0.165:1234$沈阳联通组播
辽河新闻,http://119.118.79.112:4022/rtp/232.0.0.214:1234$沈阳联通组播
辽河文化,http://119.118.79.112:4022/rtp/232.0.0.215:1234$沈阳联通组播
沈阳新闻,http://119.118.79.112:4022/rtp/232.0.0.206:1234$沈阳联通组播
营口新闻,http://119.118.79.112:4022/rtp/232.0.0.214:1234$沈阳联通组播
//此源结束

辽宁都市,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=610&Cf.m3u8$辽宁广电
辽宁北方,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=071&Cf.m3u8$辽宁广电
辽宁生活,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=073&Cf.m3u8$辽宁广电
辽宁体育,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=611&Cf.m3u8$辽宁广电
辽宁影视剧,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=070&Cf.m3u8$辽宁广电
辽宁教育青少,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=075&Cf.m3u8$辽宁广电
辽宁经济,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=480&Cf.m3u8$辽宁广电
辽宁公共,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=481&Cf.m3u8$辽宁广电
北方导视,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=187&Cf.m3u8$辽宁广电
辽宁新动漫,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=140&Cf.m3u8$辽宁广电
沈阳新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=059&Cf.m3u8$辽宁广电
抚顺综合,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=275&Cf.m3u8$辽宁广电
鞍山新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=274&Cf.m3u8$辽宁广电
大连新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=273&Cf.m3u8$辽宁广电
丹东新闻,http://qyzb.ts138.top:20039/qyzb/辽宁广电.php?id=276&Cf.m3u8$辽宁广电
